ENSG00000071127	WDR1	Gene Expression
ENSG00000038219	BOD1L1	Gene Expression
ENSG00000118564	FBXL5	Gene Expression
ENSG00000237765	FAM200B	Gene Expression
ENSG00000169762	TAPT1	Gene Expression
ENSG00000151552	QDPR	Gene Expression
ENSG00000002549	LAP3	Gene Expression
ENSG00000118579	MED28	Gene Expression
ENSG00000109805	NCAPG	Gene Expression
ENSG00000109618	SEPSECS	Gene Expression
ENSG00000038210	PI4K2B	Gene Expression
ENSG00000053900	ANAPC4	Gene Expression
ENSG00000250317	SMIM20	Gene Expression
ENSG00000168214	RBPJ	Gene Expression
ENSG00000109689	STIM2	Gene Expression
ENSG00000065882	TBC1D1	Gene Expression
ENSG00000109787	KLF3	Gene Expression
ENSG00000197712	FAM114A1	Gene Expression
ENSG00000109790	KLHL5	Gene Expression
ENSG00000035928	RFC1	Gene Expression
ENSG00000134962	KLB	Gene Expression
ENSG00000163682	RPL9	Gene Expression
ENSG00000109814	UGDH	Gene Expression
ENSG00000163683	SMIM14	Gene Expression
ENSG00000078140	UBE2K	Gene Expression
ENSG00000121892	PDS5A	Gene Expression
ENSG00000078177	N4BP2	Gene Expression
ENSG00000163694	RBM47	Gene Expression
ENSG00000163697	APBB2	Gene Expression
ENSG00000109133	TMEM33	Gene Expression
ENSG00000014824	SLC30A9	Gene Expression
ENSG00000151806	GUF1	Gene Expression
ENSG00000163281	GNPDA2	Gene Expression
ENSG00000109171	SLAIN2	Gene Expression
ENSG00000109180	OCIAD1	Gene Expression
ENSG00000145247	OCIAD2	Gene Expression
ENSG00000109184	DCUN1D4	Gene Expression
ENSG00000109189	USP46	Gene Expression
ENSG00000226950	DANCR	Gene Expression
ENSG00000145216	FIP1L1	Gene Expression
ENSG00000128039	SRD5A3	Gene Expression
ENSG00000134852	CLOCK	Gene Expression
ENSG00000128050	PAICS	Gene Expression
ENSG00000174780	SRP72	Gene Expression
ENSG00000084093	REST	Gene Expression
ENSG00000047315	POLR2B	Gene Expression
ENSG00000163453	IGFBP7	Gene Expression
ENSG00000285711	LINC02835	Gene Expression
ENSG00000083896	YTHDC1	Gene Expression
ENSG00000196620	UGT2B15	Gene Expression
ENSG00000109181	UGT2B10	Gene Expression
ENSG00000171234	UGT2B7	Gene Expression
ENSG00000156096	UGT2B4	Gene Expression
ENSG00000109193	SULT1E1	Gene Expression
ENSG00000018189	RUFY3	Gene Expression
ENSG00000132463	GRSF1	Gene Expression
ENSG00000080493	SLC4A4	Gene Expression
ENSG00000145321	GC	Gene Expression
ENSG00000163626	COX18	Gene Expression
ENSG00000132466	ANKRD17	Gene Expression
ENSG00000163631	ALB	Gene Expression
ENSG00000079557	AFM	Gene Expression
ENSG00000081041	CXCL2	Gene Expression
ENSG00000109321	AREG	Gene Expression
ENSG00000174796	THAP6	Gene Expression
ENSG00000138757	G3BP2	Gene Expression
ENSG00000138768	USO1	Gene Expression
ENSG00000198301	SDAD1	Gene Expression
ENSG00000138760	SCARB2	Gene Expression
ENSG00000118804	STBD1	Gene Expression
ENSG00000138771	SHROOM3	Gene Expression
ENSG00000138758	SEPTIN11	Gene Expression
ENSG00000118816	CCNI	Gene Expression
ENSG00000138764	CCNG2	Gene Expression
ENSG00000138756	BMP2K	Gene Expression
ENSG00000138668	HNRNPD	Gene Expression
ENSG00000152795	HNRNPDL	Gene Expression
ENSG00000145293	ENOPH1	Gene Expression
ENSG00000249242	TMEM150C	Gene Expression
ENSG00000138674	SEC31A	Gene Expression
ENSG00000138663	COPS4	Gene Expression
ENSG00000163319	MRPS18C	Gene Expression
ENSG00000138678	GPAT3	Gene Expression
ENSG00000172493	AFF1	Gene Expression
ENSG00000198189	HSD17B11	Gene Expression
ENSG00000170502	NUDT9	Gene Expression
ENSG00000152583	SPARCL1	Gene Expression
ENSG00000118785	SPP1	Gene Expression
ENSG00000118777	ABCG2	Gene Expression
ENSG00000138646	HERC5	Gene Expression
ENSG00000145337	PYURF	Gene Expression
ENSG00000138641	HERC3	Gene Expression
ENSG00000163110	PDLIM5	Gene Expression
ENSG00000138698	RAP1GDS1	Gene Expression
ENSG00000164024	METAP1	Gene Expression
ENSG00000197894	ADH5	Gene Expression
ENSG00000198099	ADH4	Gene Expression
ENSG00000172955	ADH6	Gene Expression
ENSG00000187758	ADH1A	Gene Expression
ENSG00000196616	ADH1B	Gene Expression
ENSG00000248144	ADH1C	Gene Expression
ENSG00000145331	TRMT10A	Gene Expression
ENSG00000138823	MTTP	Gene Expression
ENSG00000109270	LAMTOR3	Gene Expression
ENSG00000164031	DNAJB14	Gene Expression
ENSG00000164032	H2AFZ	Gene Expression
ENSG00000138814	PPP3CA	Gene Expression
ENSG00000138821	SLC39A8	Gene Expression
ENSG00000109320	NFKB1	Gene Expression
ENSG00000109332	UBE2D3	Gene Expression
ENSG00000145354	CISD2	Gene Expression
ENSG00000164038	SLC9B2	Gene Expression
ENSG00000168769	TET2	Gene Expression
ENSG00000138777	PPA2	Gene Expression
ENSG00000145348	TBCK	Gene Expression
ENSG00000164022	AIMP1	Gene Expression
ENSG00000138801	PAPSS1	Gene Expression
ENSG00000164023	SGMS2	Gene Expression
ENSG00000138796	HADH	Gene Expression
ENSG00000109475	RPL34	Gene Expression
ENSG00000198856	OSTC	Gene Expression
ENSG00000164089	ETNPPL	Gene Expression
ENSG00000123739	PLA2G12A	Gene Expression
ENSG00000205403	CFI	Gene Expression
ENSG00000138792	ENPEP	Gene Expression
ENSG00000138660	AP1AR	Gene Expression
ENSG00000174720	LARP7	Gene Expression
ENSG00000269893	SNHG8	Gene Expression
ENSG00000164096	C4orf3	Gene Expression
ENSG00000164111	ANXA5	Gene Expression
ENSG00000138688	KIAA1109	Gene Expression
ENSG00000145375	SPATA5	Gene Expression
ENSG00000164056	SPRY1	Gene Expression
ENSG00000151458	ANKRD50	Gene Expression
ENSG00000196159	FAT4	Gene Expression
ENSG00000164070	HSPA4L	Gene Expression
ENSG00000142731	PLK4	Gene Expression
ENSG00000138709	LARP1B	Gene Expression
ENSG00000164040	PGRMC2	Gene Expression
ENSG00000109381	ELF2	Gene Expression
ENSG00000109390	NDUFC1	Gene Expression
ENSG00000164134	NAA15	Gene Expression
ENSG00000145391	SETD7	Gene Expression
ENSG00000085871	MGST2	Gene Expression
ENSG00000153130	SCOC	Gene Expression
ENSG00000179387	ELMOD2	Gene Expression
ENSG00000109436	TBC1D9	Gene Expression
ENSG00000109445	ZNF330	Gene Expression
ENSG00000164162	ANAPC10	Gene Expression
ENSG00000164163	ABCE1	Gene Expression
ENSG00000164164	OTUD4	Gene Expression
ENSG00000164167	LSM6	Gene Expression
ENSG00000164168	TMEM184C	Gene Expression
ENSG00000145425	RPS3A	Gene Expression
ENSG00000164144	ARFIP1	Gene Expression
ENSG00000121210	TMEM131L	Gene Expression
ENSG00000171566	PLRG1	Gene Expression
ENSG00000171564	FGB	Gene Expression
ENSG00000171560	FGA	Gene Expression
ENSG00000171557	FGG	Gene Expression
ENSG00000256043	CTSO	Gene Expression
ENSG00000171503	ETFDH	Gene Expression
ENSG00000171497	PPID	Gene Expression
ENSG00000145414	NAF1	Gene Expression
ENSG00000198498	TMA16	Gene Expression
ENSG00000170088	TMEM192	Gene Expression
ENSG00000052802	MSMO1	Gene Expression
ENSG00000109472	CPE	Gene Expression
ENSG00000129116	PALLD	Gene Expression
ENSG00000154447	SH3RF1	Gene Expression
ENSG00000109572	CLCN3	Gene Expression
ENSG00000056050	HPF1	Gene Expression
ENSG00000248319	LINC02275	Gene Expression
ENSG00000198948	MFAP3L	Gene Expression
ENSG00000164104	HMGB2	Gene Expression
ENSG00000164118	CEP44	Gene Expression
ENSG00000129128	SPCS3	Gene Expression
ENSG00000038002	AGA	Gene Expression
ENSG00000129187	DCTD	Gene Expression
ENSG00000151718	WWC2	Gene Expression
ENSG00000168564	CDKN2AIP	Gene Expression
ENSG00000182552	RWDD4	Gene Expression
ENSG00000168538	TRAPPC11	Gene Expression
ENSG00000168310	IRF2	Gene Expression
ENSG00000151725	CENPU	Gene Expression
ENSG00000151726	ACSL1	Gene Expression
ENSG00000151729	SLC25A4	Gene Expression
ENSG00000164323	CFAP97	Gene Expression
ENSG00000186352	ANKRD37	Gene Expression
ENSG00000154553	PDLIM3	Gene Expression
ENSG00000154556	SORBS2	Gene Expression
ENSG00000145476	CYP4V2	Gene Expression
ENSG00000164344	KLKB1	Gene Expression
ENSG00000083857	FAT1	Gene Expression
ENSG00000109536	FRG1	Gene Expression
ENSG00000073578	SDHA	Gene Expression
ENSG00000249915	PDCD6	Gene Expression
ENSG00000028310	BRD9	Gene Expression
ENSG00000113504	SLC12A7	Gene Expression
ENSG00000049656	CLPTM1L	Gene Expression
ENSG00000171421	MRPL36	Gene Expression
ENSG00000145494	NDUFS6	Gene Expression
ENSG00000164151	ICE1	Gene Expression
ENSG00000037474	NSUN2	Gene Expression
ENSG00000145545	SRD5A1	Gene Expression
ENSG00000124275	MTRR	Gene Expression
ENSG00000150756	ATPSCKMT	Gene Expression
ENSG00000150753	CCT5	Gene Expression
ENSG00000164237	CMBL	Gene Expression
ENSG00000145495	MARCH6	Gene Expression
ENSG00000112977	DAP	Gene Expression
ENSG00000154122	ANKH	Gene Expression
ENSG00000173545	ZNF622	Gene Expression
ENSG00000251629	LINC02241	Gene Expression
ENSG00000113360	DROSHA	Gene Expression
ENSG00000082213	C5orf22	Gene Expression
ENSG00000113384	GOLPH3	Gene Expression
ENSG00000150712	MTMR12	Gene Expression
ENSG00000056097	ZFR	Gene Expression
ENSG00000113387	SUB1	Gene Expression
ENSG00000113389	NPR3	Gene Expression
ENSG00000113407	TARS	Gene Expression
ENSG00000242110	AMACR	Gene Expression
ENSG00000082196	C1QTNF3	Gene Expression
ENSG00000039560	RAI14	Gene Expression
ENSG00000113460	BRIX1	Gene Expression
ENSG00000168724	DNAJC21	Gene Expression
ENSG00000113494	PRLR	Gene Expression
ENSG00000168685	IL7R	Gene Expression
ENSG00000164187	LMBRD2	Gene Expression
ENSG00000145604	SKP2	Gene Expression
ENSG00000152620	NADK2	Gene Expression
ENSG00000164188	RANBP3L	Gene Expression
ENSG00000164190	NIPBL	Gene Expression
ENSG00000164327	RICTOR	Gene Expression
ENSG00000082074	FYB1	Gene Expression
ENSG00000113638	TTC33	Gene Expression
ENSG00000132356	PRKAA1	Gene Expression
ENSG00000145592	RPL37	Gene Expression
ENSG00000205765	C5orf51	Gene Expression
ENSG00000250722	SELENOP	Gene Expression
ENSG00000112972	HMGCS1	Gene Expression
ENSG00000172239	PAIP1	Gene Expression
ENSG00000112992	NNT	Gene Expression
ENSG00000112996	MRPS30	Gene Expression
ENSG00000152684	PELO	Gene Expression
ENSG00000213949	ITGA1	Gene Expression
ENSG00000164172	MOCS2	Gene Expression
ENSG00000134363	FST	Gene Expression
ENSG00000164258	NDUFS4	Gene Expression
ENSG00000178996	SNX18	Gene Expression
ENSG00000067248	DHX29	Gene Expression
ENSG00000067113	PLPP1	Gene Expression
ENSG00000134352	IL6ST	Gene Expression
ENSG00000155542	SETD9	Gene Expression
ENSG00000062194	GPBP1	Gene Expression
ENSG00000145632	PLK2	Gene Expression
ENSG00000113448	PDE4D	Gene Expression
ENSG00000164182	NDUFAF2	Gene Expression
ENSG00000188725	SMIM15	Gene Expression
ENSG00000068796	KIF2A	Gene Expression
ENSG00000086189	DIMT1	Gene Expression
ENSG00000153006	SREK1IP1	Gene Expression
ENSG00000153015	CWC27	Gene Expression
ENSG00000123219	CENPK	Gene Expression
ENSG00000123213	NLN	Gene Expression
ENSG00000112851	ERBIN	Gene Expression
ENSG00000153914	SREK1	Gene Expression
ENSG00000069020	MAST4	Gene Expression
ENSG00000145675	PIK3R1	Gene Expression
ENSG00000145740	SLC30A5	Gene Expression
ENSG00000134057	CCNB1	Gene Expression
ENSG00000134056	MRPS36	Gene Expression
ENSG00000183323	CCDC125	Gene Expression
ENSG00000085231	AK6	Gene Expression
ENSG00000273841	TAF9	Gene Expression
ENSG00000183474	GTF2H2C	Gene Expression
ENSG00000145734	BDP1	Gene Expression
ENSG00000131844	MCCC2	Gene Expression
ENSG00000131711	MAP1B	Gene Expression
ENSG00000113048	MRPS27	Gene Expression
ENSG00000083312	TNPO1	Gene Expression
ENSG00000157107	FCHO2	Gene Expression
ENSG00000145741	BTF3	Gene Expression
ENSG00000214944	ARHGEF28	Gene Expression
ENSG00000171617	ENC1	Gene Expression
ENSG00000164346	NSA2	Gene Expression
ENSG00000198780	FAM169A	Gene Expression
ENSG00000113161	HMGCR	Gene Expression
ENSG00000113163	CERT1	Gene Expression
ENSG00000145703	IQGAP2	Gene Expression
ENSG00000164252	AGGF1	Gene Expression
ENSG00000132846	ZBED3	Gene Expression
ENSG00000171530	TBCA	Gene Expression
ENSG00000132837	DMGDH	Gene Expression
ENSG00000132840	BHMT2	Gene Expression
ENSG00000145692	BHMT	Gene Expression
ENSG00000152409	JMY	Gene Expression
ENSG00000164300	SERINC5	Gene Expression
ENSG00000039319	ZFYVE16	Gene Expression
ENSG00000228716	DHFR	Gene Expression
ENSG00000113318	MSH3	Gene Expression
ENSG00000131732	ZCCHC9	Gene Expression
ENSG00000152348	ATG10	Gene Expression
ENSG00000186468	RPS23	Gene Expression
ENSG00000174695	TMEM167A	Gene Expression
ENSG00000127184	COX7C	Gene Expression
ENSG00000134480	CCNH	Gene Expression
ENSG00000247828	TMEM161B-AS1	Gene Expression
ENSG00000081189	MEF2C	Gene Expression
ENSG00000176018	LYSMD3	Gene Expression
ENSG00000248323	LUCAT1	Gene Expression
ENSG00000113391	FAM172A	Gene Expression
ENSG00000175471	MCTP1	Gene Expression
ENSG00000198677	TTC37	Gene Expression
ENSG00000164291	ARSK	Gene Expression
ENSG00000164292	RHOBTB3	Gene Expression
ENSG00000173221	GLRX	Gene Expression
ENSG00000118985	ELL2	Gene Expression
ENSG00000153113	CAST	Gene Expression
ENSG00000164307	ERAP1	Gene Expression
ENSG00000058729	RIOK2	Gene Expression
ENSG00000153922	CHD1	Gene Expression
ENSG00000174132	FAM174A	Gene Expression
ENSG00000145725	PPIP5K2	Gene Expression
ENSG00000272523	LINC01023	Gene Expression
ENSG00000198961	PJA2	Gene Expression
ENSG00000112893	MAN2A1	Gene Expression
ENSG00000134987	WDR36	Gene Expression
ENSG00000164211	STARD4	Gene Expression
ENSG00000134986	NREP	Gene Expression
ENSG00000224032	EPB41L4A-AS1	Gene Expression
ENSG00000134982	APC	Gene Expression
ENSG00000153037	SRP19	Gene Expression
ENSG00000129625	REEP5	Gene Expression
ENSG00000172795	DCP2	Gene Expression
ENSG00000047188	YTHDC2	Gene Expression
ENSG00000164219	PGGT1B	Gene Expression
ENSG00000134970	TMED7	Gene Expression
ENSG00000248709	AC008549.1	Gene Expression
ENSG00000129596	CDO1	Gene Expression
ENSG00000145782	ATG12	Gene Expression
ENSG00000177879	AP3S1	Gene Expression
ENSG00000145781	COMMD10	Gene Expression
ENSG00000169570	DTWD2	Gene Expression
ENSG00000172869	DMXL1	Gene Expression
ENSG00000145779	TNFAIP8	Gene Expression
ENSG00000133835	HSD17B4	Gene Expression
ENSG00000151304	SRFBP1	Gene Expression
ENSG00000250328	AC022101.1	Gene Expression
ENSG00000205302	SNX2	Gene Expression
ENSG00000168938	PPIC	Gene Expression
ENSG00000151292	CSNK1G3	Gene Expression
ENSG00000164904	ALDH7A1	Gene Expression
ENSG00000164902	PHAX	Gene Expression
ENSG00000113368	LMNB1	Gene Expression
ENSG00000066583	ISOC1	Gene Expression
ENSG00000169567	HINT1	Gene Expression
ENSG00000158985	CDC42SE2	Gene Expression
ENSG00000158987	RAPGEF6	Gene Expression
ENSG00000217128	FNIP1	Gene Expression
ENSG00000164398	ACSL6	Gene Expression
ENSG00000072682	P4HA2	Gene Expression
ENSG00000197536	C5orf56	Gene Expression
ENSG00000125347	IRF1	Gene Expression
ENSG00000113522	RAD50	Gene Expression
ENSG00000164405	UQCRQ	Gene Expression
ENSG00000164406	LEAP2	Gene Expression
ENSG00000072364	AFF4	Gene Expression
ENSG00000170606	HSPA4	Gene Expression
ENSG00000113583	C5orf15	Gene Expression
ENSG00000213585	VDAC1	Gene Expression
ENSG00000113558	SKP1	Gene Expression
ENSG00000113575	PPP2CA	Gene Expression
ENSG00000119048	UBE2B	Gene Expression
ENSG00000237190	CDKN2AIPNL	Gene Expression
ENSG00000152700	SAR1B	Gene Expression
ENSG00000113615	SEC24A	Gene Expression
ENSG00000164615	CAMLG	Gene Expression
ENSG00000145833	DDX46	Gene Expression
ENSG00000181904	C5orf24	Gene Expression
ENSG00000113621	TXNDC15	Gene Expression
ENSG00000132570	PCBD2	Gene Expression
ENSG00000113648	H2AFY	Gene Expression
ENSG00000145826	LECT2	Gene Expression
ENSG00000120708	TGFBI	Gene Expression
ENSG00000113658	SMAD5	Gene Expression
ENSG00000177733	HNRNPA0	Gene Expression
ENSG00000112983	BRD8	Gene Expression
ENSG00000094880	CDC23	Gene Expression
ENSG00000120733	KDM3B	Gene Expression
ENSG00000120738	EGR1	Gene Expression
ENSG00000120705	ETF1	Gene Expression
ENSG00000113013	HSPA9	Gene Expression
ENSG00000044115	CTNNA1	Gene Expression
ENSG00000120725	SIL1	Gene Expression
ENSG00000015479	MATR3-1	Gene Expression
ENSG00000120727	PAIP2	Gene Expression
ENSG00000249751	ECSCR	Gene Expression
ENSG00000184584	TMEM173	Gene Expression
ENSG00000131508	UBE2D2	Gene Expression
ENSG00000171604	CXXC5	Gene Expression
ENSG00000185129	PURA	Gene Expression
ENSG00000120306	CYSTM1	Gene Expression
ENSG00000113068	PFDN1	Gene Expression
ENSG00000113070	HBEGF	Gene Expression
ENSG00000131503	ANKHD1	Gene Expression
ENSG00000213523	SRA1	Gene Expression
ENSG00000243056	EIF4EBP3	Gene Expression
ENSG00000170458	CD14	Gene Expression
ENSG00000131495	NDUFA2	Gene Expression
ENSG00000113119	TMCO6	Gene Expression
ENSG00000120314	WDR55	Gene Expression
ENSG00000170445	HARS	Gene Expression
ENSG00000112855	HARS2	Gene Expression
ENSG00000146007	ZMAT2	Gene Expression
ENSG00000178913	TAF7	Gene Expression
ENSG00000131504	DIAPH1	Gene Expression
ENSG00000171720	HDAC3	Gene Expression
ENSG00000081791	DELE1	Gene Expression
ENSG00000013561	RNF14	Gene Expression
ENSG00000113552	GNPDA1	Gene Expression
ENSG00000131507	NDFIP1	Gene Expression
ENSG00000113580	NR3C1	Gene Expression
ENSG00000145817	YIPF5	Gene Expression
ENSG00000133706	LARS	Gene Expression
ENSG00000091009	RBM27	Gene Expression
ENSG00000113649	TCERG1	Gene Expression
ENSG00000164266	SPINK1	Gene Expression
ENSG00000145868	FBXO38	Gene Expression
ENSG00000113712	CSNK1A1	Gene Expression
ENSG00000113716	HMGXB3	Gene Expression
ENSG00000019582	CD74	Gene Expression
ENSG00000164587	RPS14	Gene Expression
ENSG00000086589	RBM22	Gene Expression
ENSG00000132912	DCTN4	Gene Expression
ENSG00000211445	GPX3	Gene Expression
ENSG00000145901	TNIP1	Gene Expression
ENSG00000197043	ANXA6	Gene Expression
ENSG00000196743	GM2A	Gene Expression
ENSG00000123643	SLC36A1	Gene Expression
ENSG00000113140	SPARC	Gene Expression
ENSG00000177556	ATOX1	Gene Expression
ENSG00000145907	G3BP1	Gene Expression
ENSG00000055147	FAM114A2	Gene Expression
ENSG00000037749	MFAP3	Gene Expression
ENSG00000164576	SAP30L	Gene Expression
ENSG00000155506	LARP1	Gene Expression
ENSG00000170271	FAXDC2	Gene Expression
ENSG00000155508	CNOT8	Gene Expression
ENSG00000082515	MRPL22	Gene Expression
ENSG00000135077	HAVCR2	Gene Expression
ENSG00000055163	CYFIP2	Gene Expression
ENSG00000113282	CLINT1	Gene Expression
ENSG00000145860	RNF145	Gene Expression
ENSG00000113312	TTC1	Gene Expression
ENSG00000164611	PTTG1	Gene Expression
ENSG00000113328	CCNG1	Gene Expression
ENSG00000170584	NUDCD2	Gene Expression
ENSG00000038274	MAT2B	Gene Expression
ENSG00000113643	RARS	Gene Expression
ENSG00000120137	PANK3	Gene Expression
ENSG00000204764	RANBP17	Gene Expression
ENSG00000181163	NPM1	Gene Expression
ENSG00000072803	FBXW11	Gene Expression
ENSG00000120129	DUSP1	Gene Expression
ENSG00000113719	ERGIC1	Gene Expression
ENSG00000037241	RPL26L1	Gene Expression
ENSG00000113732	ATP6V0E1	Gene Expression
ENSG00000164463	CREBRF	Gene Expression
ENSG00000145919	BOD1	Gene Expression
ENSG00000254211	LINC01485	Gene Expression
ENSG00000113742	CPEB4	Gene Expression
ENSG00000164466	SFXN1	Gene Expression
ENSG00000145920	CPLX2	Gene Expression
ENSG00000051596	THOC3	Gene Expression
ENSG00000048162	NOP16	Gene Expression
ENSG00000146066	HIGD2A	Gene Expression
ENSG00000175416	CLTB	Gene Expression
ENSG00000113194	FAF2	Gene Expression
ENSG00000146083	RNF44	Gene Expression
ENSG00000048140	TSPAN17	Gene Expression
ENSG00000160867	FGFR4	Gene Expression
ENSG00000165671	NSD1	Gene Expression
ENSG00000169228	RAB24	Gene Expression
ENSG00000169230	PRELID1	Gene Expression
ENSG00000169223	LMAN2	Gene Expression
ENSG00000169220	RGS14	Gene Expression
ENSG00000131187	F12	Gene Expression
ENSG00000198055	GRK6	Gene Expression
ENSG00000183258	DDX41	Gene Expression
ENSG00000184840	TMED9	Gene Expression
ENSG00000027847	B4GALT7	Gene Expression
ENSG00000145912	NHP2	Gene Expression
ENSG00000197451	HNRNPAB	Gene Expression
ENSG00000175309	PHYKPL	Gene Expression
ENSG00000113240	CLK4	Gene Expression
ENSG00000176783	RUFY1	Gene Expression
ENSG00000169045	HNRNPH1	Gene Expression
ENSG00000127022	CANX	Gene Expression
ENSG00000161013	MGAT4B	Gene Expression
ENSG00000161011	SQSTM1	Gene Expression
ENSG00000197226	TBC1D9B	Gene Expression
ENSG00000113269	RNF130	Gene Expression
ENSG00000131446	MGAT1	Gene Expression
ENSG00000250222	AC008443.5	Gene Expression
ENSG00000204628	RACK1	Gene Expression
ENSG00000233937	AC008443.1	Gene Expression
ENSG00000112699	GMDS	Gene Expression
ENSG00000021355	SERPINB1	Gene Expression
ENSG00000170542	SERPINB9	Gene Expression
ENSG00000124570	SERPINB6	Gene Expression
ENSG00000124588	NQO2	Gene Expression
ENSG00000137275	RIPK1	Gene Expression
ENSG00000137274	BPHL	Gene Expression
ENSG00000137267	TUBB2A	Gene Expression
ENSG00000180822	PSMG4	Gene Expression
ENSG00000168994	PXDC1	Gene Expression
ENSG00000112739	PRPF4B	Gene Expression
ENSG00000198721	ECI2	Gene Expression
ENSG00000124787	RPP40	Gene Expression
ENSG00000219607	PPP1R3G	Gene Expression
ENSG00000214113	LYRM4	Gene Expression
ENSG00000124782	RREB1	Gene Expression
ENSG00000124783	SSR1	Gene Expression
ENSG00000096696	DSP	Gene Expression
ENSG00000239264	TXNDC5	Gene Expression
ENSG00000124802	EEF1E1	Gene Expression
ENSG00000285219	HULC	Gene Expression
ENSG00000111845	PAK1IP1	Gene Expression
ENSG00000111843	TMEM14C	Gene Expression
ENSG00000137210	TMEM14B	Gene Expression
ENSG00000224531	SMIM13	Gene Expression
ENSG00000111859	NEDD9	Gene Expression
ENSG00000095951	HIVEP1	Gene Expression
ENSG00000145990	GFOD1	Gene Expression
ENSG00000124523	SIRT5	Gene Expression
ENSG00000225921	NOL7	Gene Expression
ENSG00000050393	MCUR1	Gene Expression
ENSG00000112149	CD83	Gene Expression
ENSG00000007944	MYLIP	Gene Expression
ENSG00000124788	ATXN1	Gene Expression
ENSG00000112186	CAP2	Gene Expression
ENSG00000137414	FAM8A1	Gene Expression
ENSG00000124789	NUP153	Gene Expression
ENSG00000137177	KIF13A	Gene Expression
ENSG00000165097	KDM1B	Gene Expression
ENSG00000124795	DEK	Gene Expression
ENSG00000124766	SOX4	Gene Expression
ENSG00000112293	GPLD1	Gene Expression
ENSG00000112294	ALDH5A1	Gene Expression
ENSG00000111802	TDP2	Gene Expression
ENSG00000112304	ACOT13	Gene Expression
ENSG00000112308	C6orf62	Gene Expression
ENSG00000112312	GMNN	Gene Expression
ENSG00000146039	SLC17A4	Gene Expression
ENSG00000187837	HIST1H1C	Gene Expression
ENSG00000010704	HFE	Gene Expression
ENSG00000197061	HIST1H4C	Gene Expression
ENSG00000180573	HIST1H2AC	Gene Expression
ENSG00000168298	HIST1H1E	Gene Expression
ENSG00000146109	ABT1	Gene Expression
ENSG00000181315	ZNF322	Gene Expression
ENSG00000197903	HIST1H2BK	Gene Expression
ENSG00000269293	ZSCAN16-AS1	Gene Expression
ENSG00000196812	ZSCAN16	Gene Expression
ENSG00000187626	ZKSCAN4	Gene Expression
ENSG00000204713	TRIM27	Gene Expression
ENSG00000213886	UBD	Gene Expression
ENSG00000204642	HLA-F	Gene Expression
ENSG00000206503	HLA-A	Gene Expression
ENSG00000066379	ZNRD1	Gene Expression
ENSG00000204619	PPP1R11	Gene Expression
ENSG00000241370	RPP21	Gene Expression
ENSG00000204592	HLA-E	Gene Expression
ENSG00000204574	ABCF1	Gene Expression
ENSG00000204569	PPP1R10	Gene Expression
ENSG00000204568	MRPS18B	Gene Expression
ENSG00000204564	C6orf136	Gene Expression
ENSG00000204560	DHX16	Gene Expression
ENSG00000146112	PPP1R18	Gene Expression
ENSG00000196230	TUBB	Gene Expression
ENSG00000137312	FLOT1	Gene Expression
ENSG00000137331	IER3	Gene Expression
ENSG00000204525	HLA-C	Gene Expression
ENSG00000234745	HLA-B	Gene Expression
ENSG00000198563	DDX39B	Gene Expression
ENSG00000232810	TNF	Gene Expression
ENSG00000204482	LST1	Gene Expression
ENSG00000204472	AIF1	Gene Expression
ENSG00000204469	PRRC2A	Gene Expression
ENSG00000204463	BAG6	Gene Expression
ENSG00000204444	APOM	Gene Expression
ENSG00000204438	GPANK1	Gene Expression
ENSG00000204435	CSNK2B	Gene Expression
ENSG00000204427	ABHD16A	Gene Expression
ENSG00000213722	DDAH2	Gene Expression
ENSG00000213719	CLIC1	Gene Expression
ENSG00000204394	VARS	Gene Expression
ENSG00000204392	LSM2	Gene Expression
ENSG00000204389	HSPA1A	Gene Expression
ENSG00000204388	HSPA1B	Gene Expression
ENSG00000204387	SNHG32	Gene Expression
ENSG00000204386	NEU1	Gene Expression
ENSG00000204371	EHMT2	Gene Expression
ENSG00000166278	C2	Gene Expression
ENSG00000243649	CFB	Gene Expression
ENSG00000204356	NELFE	Gene Expression
ENSG00000204351	SKIV2L	Gene Expression
ENSG00000204344	STK19	Gene Expression
ENSG00000213676	ATF6B	Gene Expression
ENSG00000204310	AGPAT1	Gene Expression
ENSG00000204308	RNF5	Gene Expression
ENSG00000204287	HLA-DRA	Gene Expression
ENSG00000198502	HLA-DRB5	Gene Expression
ENSG00000196126	HLA-DRB1	Gene Expression
ENSG00000196735	HLA-DQA1	Gene Expression
ENSG00000179344	HLA-DQB1	Gene Expression
ENSG00000237541	HLA-DQA2	Gene Expression
ENSG00000204264	PSMB8	Gene Expression
ENSG00000240065	PSMB9	Gene Expression
ENSG00000168394	TAP1	Gene Expression
ENSG00000242574	HLA-DMB	Gene Expression
ENSG00000204257	HLA-DMA	Gene Expression
ENSG00000204256	BRD2	Gene Expression
ENSG00000231389	HLA-DPA1	Gene Expression
ENSG00000223865	HLA-DPB1	Gene Expression
ENSG00000112473	SLC39A7	Gene Expression
ENSG00000204228	HSD17B8	Gene Expression
ENSG00000204227	RING1	Gene Expression
ENSG00000223501	VPS52	Gene Expression
ENSG00000231500	RPS18	Gene Expression
ENSG00000204220	PFDN6	Gene Expression
ENSG00000231925	TAPBP	Gene Expression
ENSG00000237649	KIFC1	Gene Expression
ENSG00000112514	CUTA	Gene Expression
ENSG00000137288	UQCC2	Gene Expression
